age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,total_contacts,call_efficiency,multiple_loans,is_new_customer,y,y_numeric
31,unemployed,single,secondary,no,582.0,yes,no,cellular,5,jun,548.0,2.0,-1,0,other_outcome,2,182.66666666666663,0,1,yes,1
37,services,married,secondary,no,4954.0,yes,no,cellular,14,may,290.0,4.0,356,3,other,7,58.0,0,0,no,0
49,entrepreneur,divorced,tertiary,no,1145.0,yes,yes,cellular,6,feb,36.0,4.0,-1,0,other_outcome,4,7.2,1,1,no,0
40,blue-collar,married,primary,no,558.0,yes,yes,cellular,21,may,56.0,3.0,-1,0,other_outcome,3,14.0,1,1,no,0
43,management,married,tertiary,no,1158.0,yes,no,telephone,12,may,236.0,6.0,342,1,other,7,33.714285714285715,0,0,no,0
40,unemployed,married,secondary,no,277.0,yes,no,cellular,26,may,228.0,2.0,-1,0,other_outcome,2,76.0,0,1,no,0
33,technician,single,tertiary,no,49.0,no,no,cellular,25,aug,476.0,3.0,-1,0,other_outcome,3,119.0,0,1,no,0
35,technician,married,secondary,no,304.0,yes,no,cellular,13,may,3.0,1.0,-1,0,other_outcome,1,1.5,0,1,no,0
53,technician,divorced,secondary,no,392.0,yes,no,cellular,28,jan,70.0,1.0,245,1,failure,2,35.0,0,0,no,0
58,retired,married,primary,no,2074.0,no,no,cellular,18,jun,259.0,2.0,-1,0,other_outcome,2,86.33333333333333,0,1,yes,1
41,blue-collar,single,secondary,no,387.0,no,no,cellular,20,jun,114.0,10.0,-1,0,other_outcome,10,10.363636363636363,0,1,no,0
36,admin.,single,secondary,no,449.0,yes,no,cellular,20,jun,136.0,3.0,-1,0,other_outcome,3,34.0,0,1,no,0
37,services,married,secondary,no,393.0,yes,yes,cellular,13,may,95.0,1.0,357,1,failure,2,47.5,1,0,no,0
36,admin.,married,secondary,no,4280.0,no,no,cellular,19,jun,227.0,6.0,-1,0,other_outcome,6,32.42857142857143,0,1,no,0
62,retired,married,tertiary,no,2557.0,yes,no,cellular,14,sep,211.0,1.0,216,7,success,8,105.5,0,0,yes,1
50,blue-collar,married,primary,no,377.0,yes,no,cellular,7,may,221.0,1.0,-1,0,other_outcome,1,110.5,0,1,no,0
49,entrepreneur,married,secondary,no,687.0,yes,no,cellular,17,apr,772.0,1.0,-1,0,other_outcome,1,386.0,0,1,yes,1
39,management,single,tertiary,no,0.0,yes,no,cellular,16,apr,81.0,2.0,-1,0,other_outcome,2,27.0,0,1,no,0
32,technician,single,secondary,no,644.0,yes,yes,cellular,21,may,198.0,1.0,-1,0,other_outcome,1,99.0,1,1,no,0
35,management,single,secondary,no,2361.0,no,no,cellular,9,jul,90.0,10.0,-1,0,other_outcome,10,8.181818181818182,0,1,no,0
44,technician,married,secondary,no,196.0,no,no,cellular,22,jul,367.0,1.0,-1,0,other_outcome,1,183.5,0,1,no,0
32,admin.,single,secondary,no,471.0,no,yes,cellular,2,apr,243.0,3.0,-1,0,other_outcome,3,60.75,0,1,yes,1
30,services,single,secondary,no,20.0,yes,no,cellular,20,apr,404.0,6.0,340,1,failure,7,57.71428571428572,0,0,no,0
69,retired,married,secondary,no,0.0,no,no,cellular,16,oct,1272.0,2.0,-1,0,other_outcome,2,526.6666666666666,0,1,no,0
49,admin.,divorced,primary,no,112.0,yes,no,cellular,13,may,79.0,1.0,-1,0,other_outcome,1,39.5,0,1,no,0
39,blue-collar,married,secondary,no,0.0,yes,no,cellular,30,jul,61.0,3.0,-1,0,other_outcome,3,15.25,0,1,no,0
33,admin.,married,secondary,no,4012.0,no,yes,cellular,28,jan,90.0,1.0,265,4,failure,5,45.0,0,0,no,0
41,technician,married,secondary,no,288.0,yes,no,cellular,15,may,221.0,4.0,-1,0,other_outcome,4,44.2,0,1,no,0
41,services,married,secondary,no,33.0,yes,yes,cellular,27,may,82.0,1.0,-1,0,other_outcome,1,41.0,1,1,no,0
57,retired,single,tertiary,no,842.0,no,no,cellular,13,aug,284.0,3.0,-1,0,other_outcome,3,71.0,0,1,yes,1
31,unemployed,divorced,tertiary,no,256.0,yes,no,cellular,16,jul,873.0,2.0,-1,0,other_outcome,2,291.0,0,1,yes,1
33,management,single,tertiary,no,238.0,no,no,cellular,8,aug,80.0,2.0,-1,0,other_outcome,2,26.666666666666668,0,1,no,0
40,blue-collar,married,secondary,no,2073.0,yes,no,cellular,16,may,166.0,2.0,-1,0,other_outcome,2,55.333333333333336,0,1,no,0
45,blue-collar,married,secondary,no,2429.0,yes,no,cellular,13,may,171.0,2.0,-1,0,other_outcome,2,57.0,0,1,no,0
36,services,married,secondary,no,1328.0,yes,no,cellular,6,jun,82.0,4.0,-1,0,other_outcome,4,16.4,0,1,no,0
32,services,married,secondary,no,386.0,no,no,cellular,30,apr,222.0,1.0,-1,0,other_outcome,1,111.0,0,1,no,0
51,services,divorced,secondary,no,9.0,no,no,cellular,18,jun,371.0,2.0,-1,0,other_outcome,2,123.66666666666669,0,1,yes,1
51,management,divorced,tertiary,no,-202.0,no,no,cellular,19,aug,504.0,4.0,-1,0,other_outcome,4,100.8,0,1,no,0
33,management,married,tertiary,no,158.0,no,no,cellular,30,apr,169.0,2.0,83,2,success,4,56.333333333333336,0,0,no,0
59,technician,married,secondary,no,2613.0,no,no,cellular,5,feb,79.0,1.0,-1,0,other_outcome,1,39.5,0,1,no,0
46,entrepreneur,married,secondary,no,122.0,no,no,cellular,5,feb,178.0,7.0,-1,0,other_outcome,7,22.25,0,1,no,0
49,entrepreneur,married,tertiary,no,4976.0,yes,no,cellular,21,nov,105.0,1.0,-1,0,other_outcome,1,52.5,0,1,no,0
33,blue-collar,married,primary,no,3074.0,no,no,cellular,18,nov,679.0,1.0,-1,0,other_outcome,1,339.5,0,1,no,0
55,blue-collar,married,secondary,no,328.0,no,yes,cellular,27,aug,335.0,4.0,-1,0,other_outcome,4,67.0,0,1,no,0
57,housemaid,married,primary,no,1142.0,no,no,cellular,5,aug,238.0,2.0,-1,0,other_outcome,2,79.33333333333333,0,1,no,0
52,management,married,tertiary,no,4173.0,no,yes,cellular,21,nov,159.0,2.0,-1,0,other_outcome,2,53.0,0,1,no,0
31,technician,single,secondary,no,1062.0,no,no,cellular,18,nov,835.0,1.0,-1,0,other_outcome,1,417.5,0,1,no,0
40,blue-collar,divorced,primary,no,-78.0,no,yes,cellular,17,nov,330.0,2.0,-1,0,other_outcome,2,110.0,0,1,no,0
48,entrepreneur,single,secondary,no,315.0,no,no,cellular,11,feb,271.0,1.0,-1,0,other_outcome,1,135.5,0,1,yes,1
52,management,married,primary,no,3343.0,no,no,cellular,13,oct,227.0,1.0,-1,0,other_outcome,1,113.5,0,1,no,0
54,technician,divorced,secondary,no,2749.0,yes,no,cellular,3,feb,341.0,2.0,-1,0,other_outcome,2,113.66666666666669,0,1,no,0
41,services,divorced,primary,no,308.0,no,no,cellular,31,jul,73.0,1.0,-1,0,other_outcome,1,36.5,0,1,no,0
32,admin.,single,secondary,no,555.0,yes,no,cellular,9,sep,344.0,1.0,-1,0,other_outcome,1,172.0,0,1,yes,1
45,admin.,married,secondary,no,-388.0,yes,no,cellular,14,jul,175.0,2.0,-1,0,other_outcome,2,58.333333333333336,0,1,no,0
39,technician,divorced,secondary,no,385.0,no,no,cellular,26,aug,143.0,1.0,93,1,failure,2,71.5,0,0,no,0
36,technician,married,secondary,no,4542.0,yes,no,cellular,28,aug,76.0,16.0,-1,0,other_outcome,16,4.470588235294118,0,1,no,0
47,blue-collar,married,primary,no,-245.0,yes,yes,cellular,12,jun,67.0,4.0,-1,0,other_outcome,4,13.4,1,1,no,0
65,retired,married,tertiary,no,1948.0,no,no,cellular,2,feb,102.0,2.0,-1,0,other_outcome,2,34.0,0,1,no,0
43,blue-collar,married,secondary,no,678.0,yes,yes,cellular,13,apr,299.0,3.0,-1,0,other_outcome,3,74.75,1,1,no,0
43,management,married,tertiary,no,3186.0,no,no,cellular,16,nov,380.0,1.0,88,1,failure,2,190.0,0,0,yes,1
49,admin.,married,secondary,no,2732.0,no,no,cellular,12,jun,558.0,1.0,-1,0,other_outcome,1,279.0,0,1,no,0
58,retired,married,secondary,no,13160.143748000002,no,no,cellular,18,nov,297.0,1.0,-1,0,other_outcome,1,148.5,0,1,no,0
41,blue-collar,married,secondary,no,0.0,yes,no,cellular,6,apr,165.0,4.0,-1,0,other_outcome,4,33.0,0,1,no,0
29,technician,single,tertiary,no,452.0,yes,no,cellular,11,may,59.0,1.0,-1,0,other_outcome,1,29.5,0,1,no,0
43,services,married,secondary,no,-416.0,yes,yes,cellular,14,jul,80.0,3.0,-1,0,other_outcome,3,20.0,1,1,no,0
35,blue-collar,single,primary,no,21.0,yes,no,cellular,27,may,129.0,1.0,-1,0,other_outcome,1,64.5,0,1,no,0
35,services,divorced,secondary,no,305.0,no,no,cellular,9,jun,327.0,2.0,-1,0,other_outcome,2,109.0,0,1,no,0
33,entrepreneur,married,tertiary,no,1636.0,no,no,cellular,31,jul,8.0,16.03593700000057,-1,0,other_outcome,25,0.3076923076923077,0,1,no,0
22,technician,single,secondary,no,283.0,yes,no,cellular,22,mar,254.0,2.0,-1,0,other_outcome,2,84.66666666666667,0,1,yes,1
46,management,divorced,secondary,no,-852.0,no,yes,cellular,29,aug,728.0,2.0,-1,0,other_outcome,2,242.66666666666663,0,1,no,0
42,self-employed,married,tertiary,no,6383.0,no,no,cellular,27,aug,111.0,5.0,-1,0,other_outcome,5,18.5,0,1,no,0
32,services,single,secondary,no,6857.0,no,no,cellular,6,aug,85.0,1.0,185,1,failure,2,42.5,0,0,no,0
34,technician,married,secondary,no,883.0,no,no,telephone,3,feb,166.0,2.0,173,3,failure,5,55.333333333333336,0,0,no,0
34,technician,married,secondary,no,367.0,yes,no,cellular,6,may,140.0,1.0,-1,0,other_outcome,1,70.0,0,1,no,0
56,technician,divorced,secondary,no,689.0,yes,no,cellular,17,nov,110.0,1.0,103,4,failure,5,55.0,0,0,no,0
36,entrepreneur,married,secondary,no,546.0,no,no,cellular,9,feb,297.0,3.0,-1,0,other_outcome,3,74.25,0,1,no,0
25,blue-collar,single,secondary,no,2354.0,no,yes,cellular,27,may,98.0,1.0,-1,0,other_outcome,1,49.0,0,1,no,0
59,management,married,tertiary,no,37.0,no,no,cellular,12,aug,64.0,9.0,-1,0,other_outcome,9,6.4,0,1,no,0
32,management,single,tertiary,no,-307.0,yes,yes,cellular,7,may,447.0,2.0,346,2,failure,4,149.0,1,0,no,0
30,entrepreneur,married,secondary,no,1539.0,yes,yes,cellular,27,may,166.0,9.0,-1,0,other_outcome,9,16.6,1,1,no,0
52,admin.,divorced,tertiary,no,0.0,yes,yes,cellular,30,jun,122.0,1.0,64,1,failure,2,61.0,1,0,no,0
46,blue-collar,divorced,primary,no,274.0,yes,no,cellular,13,may,20.0,1.0,-1,0,other_outcome,1,10.0,0,1,no,0
38,management,married,secondary,no,1066.0,yes,no,cellular,28,jul,78.0,2.0,-1,0,other_outcome,2,26.0,0,1,no,0
28,services,single,secondary,no,198.0,no,no,cellular,7,jul,159.0,1.0,-1,0,other_outcome,1,79.5,0,1,no,0
31,management,married,tertiary,no,256.0,yes,no,cellular,7,jul,28.0,16.03593700000057,-1,0,other_outcome,24,1.12,0,1,no,0
32,technician,married,secondary,no,-95.0,yes,no,cellular,29,jul,935.0,4.0,-1,0,other_outcome,4,187.0,0,1,no,0
39,services,married,secondary,no,-495.0,yes,yes,cellular,11,may,51.0,6.0,-1,0,other_outcome,6,7.285714285714286,1,1,no,0
32,services,single,secondary,no,-23.0,no,no,cellular,11,may,185.0,1.0,305,1,failure,2,92.5,0,0,no,0
56,blue-collar,divorced,primary,no,-9.0,yes,yes,cellular,8,may,728.0,1.0,-1,0,other_outcome,1,364.0,1,1,yes,1
53,retired,married,primary,no,1068.0,no,no,cellular,28,jan,200.0,1.0,-1,0,other_outcome,1,100.0,0,1,no,0
39,management,single,tertiary,no,1914.0,no,no,cellular,18,aug,94.0,4.0,-1,0,other_outcome,4,18.8,0,1,no,0
31,technician,married,secondary,no,367.0,yes,no,cellular,8,aug,515.0,3.0,-1,0,other_outcome,3,128.75,0,1,no,0
53,services,divorced,primary,no,0.0,no,yes,cellular,8,jul,206.0,1.0,-1,0,other_outcome,1,103.0,0,1,no,0
57,retired,married,tertiary,no,42.0,no,no,cellular,29,aug,68.0,4.0,-1,0,other_outcome,4,13.6,0,1,no,0
26,management,married,tertiary,no,243.0,no,no,cellular,26,may,482.0,1.0,-1,0,other_outcome,1,241.0,0,1,yes,1
33,technician,single,tertiary,no,154.0,no,no,cellular,18,mar,159.0,2.0,-1,0,other_outcome,2,53.0,0,1,no,0
28,technician,single,tertiary,no,375.0,yes,no,cellular,14,may,43.0,1.0,350,1,other,2,21.5,0,0,no,0
44,blue-collar,married,secondary,no,1697.0,yes,no,cellular,4,jul,150.0,2.0,-1,0,other_outcome,2,50.0,0,1,yes,1
50,housemaid,married,tertiary,no,1005.0,no,no,cellular,17,jul,188.0,3.0,-1,0,other_outcome,3,47.0,0,1,no,0
35,admin.,divorced,secondary,no,1085.0,no,no,cellular,5,jun,199.0,1.0,86,7,success,8,99.5,0,0,yes,1
54,housemaid,married,secondary,no,922.0,no,no,telephone,28,jan,123.0,2.0,-1,0,other_outcome,2,41.0,0,1,no,0
32,blue-collar,married,secondary,no,485.0,yes,no,telephone,12,may,1100.0,2.0,-1,0,other_outcome,2,366.6666666666667,0,1,no,0
42,technician,divorced,secondary,no,0.0,yes,no,cellular,30,may,115.0,6.0,-1,0,other_outcome,6,16.428571428571427,0,1,no,0
36,blue-collar,married,secondary,no,439.0,yes,no,cellular,29,may,179.0,2.0,-1,0,other_outcome,2,59.66666666666666,0,1,no,0
50,self-employed,married,tertiary,no,0.0,no,no,cellular,21,nov,37.0,2.0,-1,0,other_outcome,2,12.333333333333334,0,1,no,0
39,blue-collar,married,primary,no,981.0,yes,no,cellular,7,may,294.0,1.0,-1,0,other_outcome,1,147.0,0,1,no,0
57,management,married,secondary,no,570.0,no,no,cellular,20,jun,75.0,2.0,-1,0,other_outcome,2,25.0,0,1,no,0
28,technician,single,secondary,no,-219.0,yes,no,cellular,12,may,386.0,2.0,-1,0,other_outcome,2,128.66666666666666,0,1,no,0
32,management,single,tertiary,no,264.0,yes,no,cellular,9,may,211.0,2.0,-1,0,other_outcome,2,70.33333333333333,0,1,no,0
75,retired,divorced,primary,no,18.0,no,no,cellular,24,apr,222.0,4.0,-1,0,other_outcome,4,44.4,0,1,no,0
44,technician,married,secondary,no,561.0,yes,no,cellular,30,may,613.0,2.0,-1,0,other_outcome,2,204.33333333333331,0,1,no,0
46,technician,married,tertiary,no,43.0,yes,no,telephone,30,jan,162.0,3.0,2,7,other,10,40.5,0,0,no,0
24,student,single,secondary,no,508.0,yes,no,telephone,18,may,12.0,3.0,374,1,other,4,3.0,0,0,no,0
47,management,married,tertiary,no,1122.0,no,no,cellular,24,dec,956.0,1.0,-1,0,other_outcome,1,478.0,0,1,no,0
30,self-employed,single,secondary,no,635.0,no,yes,cellular,14,jul,209.0,2.0,-1,0,other_outcome,2,69.66666666666667,0,1,no,0
31,management,single,tertiary,no,3142.0,yes,no,cellular,18,nov,235.0,1.0,123,1,failure,2,117.5,0,0,no,0
24,unemployed,single,tertiary,no,39.0,yes,no,cellular,20,jun,15.0,3.0,-1,0,other_outcome,3,3.75,0,1,no,0
50,technician,divorced,secondary,no,3656.0,no,no,cellular,12,aug,509.0,2.0,-1,0,other_outcome,2,169.66666666666666,0,1,no,0
31,services,single,secondary,no,91.0,yes,no,cellular,18,may,111.0,2.0,-1,0,other_outcome,2,37.0,0,1,no,0
37,technician,married,secondary,no,-421.0,yes,no,cellular,6,may,183.0,5.0,-1,0,other_outcome,5,30.5,0,1,no,0
44,self-employed,married,secondary,no,313.0,no,no,cellular,6,aug,211.0,4.0,-1,0,other_outcome,4,42.2,0,1,no,0
41,entrepreneur,married,primary,no,740.0,yes,no,cellular,30,may,134.0,3.0,-1,0,other_outcome,3,33.5,0,1,no,0
36,blue-collar,married,primary,no,8326.0,yes,no,cellular,27,may,20.0,4.0,-1,0,other_outcome,4,4.0,0,1,no,0
54,retired,married,primary,no,0.0,yes,no,cellular,13,may,106.0,1.0,-1,0,other_outcome,1,53.0,0,1,no,0
34,blue-collar,married,secondary,no,262.0,no,no,cellular,1,jun,339.0,1.0,-1,0,other_outcome,1,169.5,0,1,yes,1
45,services,married,secondary,no,-839.0,yes,no,cellular,28,may,68.0,1.0,-1,0,other_outcome,1,34.0,0,1,no,0
57,housemaid,married,primary,no,2234.0,no,no,cellular,11,jun,201.0,5.0,-1,0,other_outcome,5,33.5,0,1,no,0
32,blue-collar,married,secondary,no,316.0,yes,no,cellular,9,feb,14.0,4.0,-1,0,other_outcome,4,2.8,0,1,no,0
56,blue-collar,married,secondary,no,1412.0,yes,no,cellular,14,may,129.0,1.0,-1,0,other_outcome,1,64.5,0,1,no,0
46,blue-collar,married,primary,no,4602.0,yes,no,telephone,15,may,39.0,1.0,-1,0,other_outcome,1,19.5,0,1,no,0
60,housemaid,married,primary,no,15.0,no,no,cellular,14,aug,244.0,1.0,-1,0,other_outcome,1,122.0,0,1,no,0
40,technician,married,secondary,no,4594.0,no,no,telephone,27,aug,296.0,5.0,-1,0,other_outcome,5,49.333333333333336,0,1,no,0
39,blue-collar,single,secondary,no,519.0,yes,yes,cellular,20,nov,149.0,1.0,155,14,failure,15,74.5,1,0,no,0
51,management,married,secondary,no,0.0,no,no,cellular,9,jun,224.0,3.0,-1,0,other_outcome,3,56.0,0,1,no,0
40,management,married,tertiary,no,526.0,yes,no,cellular,20,aug,113.0,4.0,-1,0,other_outcome,4,22.6,0,1,no,0
33,blue-collar,single,tertiary,no,457.0,yes,no,cellular,23,jul,107.0,4.0,-1,0,other_outcome,4,21.4,0,1,no,0
34,services,married,secondary,no,1182.0,yes,no,cellular,28,may,124.0,1.0,-1,0,other_outcome,1,62.0,0,1,no,0
51,blue-collar,married,primary,no,603.0,yes,no,cellular,24,jul,853.0,2.0,-1,0,other_outcome,2,284.3333333333333,0,1,yes,1
34,blue-collar,married,secondary,no,233.0,yes,no,cellular,18,nov,98.0,1.0,-1,0,other_outcome,1,49.0,0,1,no,0
29,housemaid,married,tertiary,no,420.0,yes,no,cellular,28,may,95.0,3.0,-1,0,other_outcome,3,23.75,0,1,no,0
53,self-employed,married,tertiary,no,167.0,yes,no,cellular,7,may,84.0,1.0,343,1,other,2,42.0,0,0,no,0
36,blue-collar,married,secondary,no,108.0,yes,no,cellular,5,may,348.0,1.0,-1,0,other_outcome,1,174.0,0,1,no,0
46,self-employed,married,primary,no,107.0,yes,no,cellular,8,aug,109.0,6.0,-1,0,other_outcome,6,15.571428571428571,0,1,no,0
52,technician,divorced,secondary,no,0.0,no,no,cellular,29,aug,39.0,2.0,-1,0,other_outcome,2,13.0,0,1,no,0
33,technician,married,tertiary,no,148.0,no,no,cellular,27,aug,15.0,16.03593700000057,-1,0,other_outcome,20,0.7142857142857143,0,1,no,0
42,blue-collar,married,primary,no,1687.0,yes,no,cellular,18,may,14.0,3.0,178,3,other,6,3.5,0,0,no,0
34,technician,single,secondary,no,475.0,yes,no,cellular,29,jul,538.0,8.0,-1,0,other_outcome,8,59.77777777777778,0,1,no,0
53,management,divorced,tertiary,no,2152.0,no,no,cellular,4,may,520.0,2.0,80,3,success,5,173.33333333333334,0,0,no,0
58,unemployed,married,secondary,no,2690.0,no,no,cellular,7,aug,142.0,2.0,-1,0,other_outcome,2,47.333333333333336,0,1,no,0
32,blue-collar,single,secondary,no,623.0,yes,no,cellular,20,apr,539.0,4.0,-1,0,other_outcome,4,107.8,0,1,no,0
32,technician,divorced,secondary,no,0.0,no,no,cellular,19,aug,103.0,4.0,-1,0,other_outcome,4,20.6,0,1,no,0
32,blue-collar,divorced,secondary,no,473.0,no,no,cellular,18,jul,320.0,1.0,-1,0,other_outcome,1,160.0,0,1,no,0
36,services,divorced,secondary,no,-194.0,no,no,cellular,25,jul,83.0,2.0,-1,0,other_outcome,2,27.666666666666668,0,1,no,0
50,management,single,tertiary,no,6030.0,yes,no,cellular,31,jul,198.0,3.0,-1,0,other_outcome,3,49.5,0,1,no,0
52,services,married,secondary,no,-298.0,no,no,cellular,25,aug,228.0,4.0,-1,0,other_outcome,4,45.6,0,1,no,0
53,housemaid,married,primary,no,1903.0,no,no,cellular,5,jun,827.0,1.0,-1,0,other_outcome,1,413.5,0,1,no,0
52,blue-collar,married,secondary,no,8979.0,yes,no,telephone,20,nov,72.0,3.0,-1,0,other_outcome,3,18.0,0,1,no,0
49,blue-collar,married,secondary,no,2631.0,yes,no,cellular,14,may,76.0,2.0,-1,0,other_outcome,2,25.33333333333333,0,1,no,0
31,services,married,secondary,no,432.0,yes,no,cellular,8,may,446.0,1.0,-1,0,other_outcome,1,223.0,0,1,no,0
34,blue-collar,married,secondary,no,699.0,yes,yes,cellular,31,jul,576.0,10.0,-1,0,other_outcome,10,52.36363636363637,1,1,no,0
26,blue-collar,married,secondary,no,484.0,yes,no,cellular,19,may,48.0,2.0,-1,0,other_outcome,2,16.0,0,1,no,0
50,blue-collar,married,primary,no,362.0,yes,no,cellular,8,may,201.0,2.0,-1,0,other_outcome,2,67.0,0,1,no,0
31,self-employed,single,secondary,no,532.0,yes,no,cellular,16,may,90.0,7.0,-1,0,other_outcome,7,11.25,0,1,no,0
40,services,married,secondary,no,88.0,yes,no,cellular,9,jun,78.0,2.0,-1,0,other_outcome,2,26.0,0,1,no,0
52,services,married,tertiary,no,1135.0,yes,yes,cellular,13,may,514.0,5.0,-1,0,other_outcome,5,85.66666666666667,1,1,no,0
28,technician,single,secondary,no,34.0,yes,no,cellular,4,feb,16.0,6.0,268,4,failure,10,2.2857142857142856,0,0,no,0
53,management,married,secondary,no,876.0,yes,no,telephone,14,jul,214.0,3.0,-1,0,other_outcome,3,53.5,0,1,no,0
58,services,married,secondary,no,5567.0,no,no,cellular,24,jul,1272.0,1.0,-1,0,other_outcome,1,934.5,0,1,no,0
35,admin.,single,secondary,no,3636.0,no,no,cellular,12,aug,202.0,1.0,-1,0,other_outcome,1,101.0,0,1,no,0
33,technician,divorced,secondary,no,522.0,no,yes,cellular,7,jul,559.0,4.0,-1,0,other_outcome,4,111.8,0,1,no,0
46,management,married,tertiary,yes,549.0,no,no,cellular,21,aug,87.0,8.0,-1,0,other_outcome,8,9.666666666666666,0,1,no,0
48,admin.,single,secondary,no,-874.0,yes,no,cellular,20,apr,243.0,2.0,151,7,other,9,81.0,0,0,no,0
43,management,single,tertiary,no,-2.0,no,yes,cellular,9,jul,124.0,1.0,-1,0,other_outcome,1,62.0,0,1,no,0
29,management,single,secondary,no,293.0,yes,no,cellular,28,may,188.0,2.0,-1,0,other_outcome,2,62.66666666666666,0,1,no,0
47,blue-collar,single,secondary,no,172.0,no,no,telephone,2,jun,23.0,1.0,-1,0,other_outcome,1,11.5,0,1,no,0
33,management,single,tertiary,no,34.0,yes,no,cellular,5,may,27.0,1.0,-1,0,other_outcome,1,13.5,0,1,no,0
25,management,single,tertiary,no,99.0,yes,yes,cellular,16,may,102.0,4.0,-1,0,other_outcome,4,20.4,1,1,no,0
58,retired,married,secondary,no,610.0,yes,no,cellular,6,jun,651.0,1.0,-1,0,other_outcome,1,325.5,0,1,no,0
34,technician,single,secondary,no,194.0,yes,yes,cellular,15,may,1015.0,1.0,-1,0,other_outcome,1,507.5,1,1,yes,1
38,self-employed,married,secondary,no,-165.0,yes,no,cellular,21,may,230.0,2.0,-1,0,other_outcome,2,76.66666666666667,0,1,no,0
46,blue-collar,married,secondary,no,1270.0,yes,no,cellular,17,jun,277.0,1.0,-1,0,other_outcome,1,138.5,0,1,no,0
42,blue-collar,married,secondary,no,-406.0,yes,no,cellular,30,jul,152.0,5.0,-1,0,other_outcome,5,25.33333333333333,0,1,no,0
32,services,single,secondary,no,-121.0,yes,yes,cellular,13,may,272.0,1.0,-1,0,other_outcome,1,136.0,1,1,no,0
55,blue-collar,married,primary,no,309.0,yes,no,cellular,12,may,115.0,4.0,-1,0,other_outcome,4,23.0,0,1,no,0
35,blue-collar,divorced,secondary,no,-566.0,yes,no,cellular,14,may,151.0,2.0,353,2,failure,4,50.333333333333336,0,0,no,0
35,self-employed,divorced,tertiary,no,1354.0,yes,no,cellular,23,may,736.0,2.0,-1,0,other_outcome,2,245.33333333333331,0,1,yes,1
31,technician,single,secondary,no,125.0,no,no,cellular,22,aug,78.0,2.0,-1,0,other_outcome,2,26.0,0,1,no,0
32,management,single,tertiary,no,47.0,no,no,cellular,19,aug,133.0,4.0,-1,0,other_outcome,4,26.6,0,1,no,0
37,management,married,tertiary,no,257.0,no,no,cellular,20,sep,11.0,1.0,-1,0,other_outcome,1,5.5,0,1,no,0
46,services,divorced,secondary,no,0.0,no,no,cellular,20,jun,1023.0,3.0,-1,0,other_outcome,3,255.75,0,1,yes,1
43,blue-collar,married,secondary,no,0.0,yes,yes,cellular,29,may,242.0,1.0,-1,0,other_outcome,1,121.0,1,1,no,0
39,blue-collar,married,secondary,no,1382.0,yes,no,cellular,11,feb,397.0,2.0,-1,0,other_outcome,2,132.33333333333334,0,1,yes,1
46,admin.,married,secondary,no,2869.0,yes,no,cellular,20,nov,151.0,2.0,-1,0,other_outcome,2,50.333333333333336,0,1,no,0
42,services,single,secondary,no,518.0,yes,no,cellular,6,may,198.0,1.0,-1,0,other_outcome,1,99.0,0,1,no,0
43,services,single,secondary,no,37.0,yes,no,cellular,7,may,329.0,2.0,-1,0,other_outcome,2,109.66666666666669,0,1,no,0
44,management,married,tertiary,no,309.0,yes,no,cellular,5,feb,676.0,1.0,-1,0,other_outcome,1,338.0,0,1,yes,1
40,management,single,primary,no,1527.0,no,yes,cellular,20,nov,317.0,2.0,-1,0,other_outcome,2,105.66666666666669,0,1,no,0
40,blue-collar,married,secondary,no,-4.0,yes,no,cellular,7,may,311.0,1.0,-1,0,other_outcome,1,155.5,0,1,no,0
43,technician,married,secondary,no,-932.0,yes,no,cellular,16,apr,567.0,1.0,-1,0,other_outcome,1,283.5,0,1,no,0
41,blue-collar,married,primary,no,2067.0,yes,no,cellular,15,may,493.0,7.0,-1,0,other_outcome,7,61.625,0,1,no,0
51,entrepreneur,married,tertiary,no,5254.0,yes,no,cellular,23,oct,134.0,1.0,-1,0,other_outcome,1,67.0,0,1,yes,1
24,student,single,tertiary,no,3415.0,no,no,cellular,27,apr,97.0,1.0,-1,0,other_outcome,1,48.5,0,1,yes,1
26,admin.,single,secondary,no,1327.0,no,no,cellular,30,mar,171.0,4.0,-1,0,other_outcome,4,34.2,0,1,no,0
30,self-employed,single,tertiary,no,48.0,no,no,cellular,21,nov,140.0,1.0,-1,0,other_outcome,1,70.0,0,1,no,0
34,admin.,single,secondary,no,3160.0,no,no,cellular,15,may,22.0,8.0,331,13,failure,21,2.4444444444444446,0,0,no,0
54,blue-collar,married,secondary,no,143.0,yes,no,cellular,12,may,278.0,2.0,309,5,failure,7,92.66666666666669,0,0,no,0
43,blue-collar,married,secondary,no,1109.0,yes,no,cellular,14,may,160.0,2.0,-1,0,other_outcome,2,53.333333333333336,0,1,no,0
49,blue-collar,married,primary,no,1898.0,no,no,cellular,21,aug,159.0,1.0,-1,0,other_outcome,1,79.5,0,1,no,0
49,services,married,secondary,no,1084.0,yes,no,telephone,17,nov,99.0,1.0,-1,0,other_outcome,1,49.5,0,1,no,0
35,services,single,secondary,no,918.0,yes,no,cellular,29,may,178.0,1.0,-1,0,other_outcome,1,89.0,0,1,no,0
33,management,single,tertiary,no,755.0,yes,no,cellular,28,aug,68.0,12.0,-1,0,other_outcome,12,5.230769230769231,0,1,no,0
